Shipment Date,Matching Fields,Consignee,Consignee_Clean,Consignee Full Address,Consignee_Address,Consignee Email 1,Consignee Phone 1,Consignee Website 1,Consignee Profile,Consignee Trade Roles,Shipper,Shipper_Clean,Shipper Full Address,Shipper_Address,Shipper Email 1,Shipper Phone 1,Shipper Website 1,Shipper Profile,Shipper Trade Roles,Notify Party,Notify_Party,HS Code,Goods Shipped,Volume (TEU),Gross Weight (kg)
2021-05-31,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,1 X 40 CONTAINERS CONTAINING 41 BALES OF WASTE PAPER DSOCCDOUBLE SORTED OCC APARASE DESPERDICIOS DEPAPEL KRAFT ONDULADO ESPECIAL POSCONSUMO,2,23641
2021-05-31,HS Code (4-digit),Adami Sa Madeiras,Adami Sa Madeiras,"Estr. CDR 455, Caçador - SC, Brazil","Estr. CDR 455, Caçador - SC, Brazil",,,,https://panjiva.com/Adami-SA-Madeiras/36036078,Manufacturer,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,ADAMI SA MADEIRAS,ADAMI SA MADEIRAS,47071000,1 X 40 CONTAINERS CONTAINING 39 BALES OF WASTE PAPER,2,23369
2021-05-31,HS Code (4-digit),Avelino Bragagnolo Sa Industria E Comercio,Avelino Bragagnolo Sa Industria E Comercio,"Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil","Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil",,,,https://panjiva.com/Avelino-Bragagnolo-SA-Industria-E-Comercio/36030413,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,47071000,1 X 40 CONTAINERS CONTAINING 36 BALES OF WASTE PAPER DOUBLE SORTED OCC APARAS OCC 12,2,20167
2021-05-31,HS Code (4-digit),Avelino Bragagnolo Sa Industria E Comercio,Avelino Bragagnolo Sa Industria E Comercio,"Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil","Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil",,,,https://panjiva.com/Avelino-Bragagnolo-SA-Industria-E-Comercio/36030413,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,47071000,1 X 40 CONTAINERS CONTAINING 40 BALES OF WASTE PAPER DOUBLE SORTED OCC APARAS OCC,2,25501
2021-05-30,HS Code (4-digit),Craft Multimodal Ltda,Craft Multimodal Ltda,"Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil","Av. das Nações Unidas, 12551 - 24 ANDAR CJ 2402 - Cidade Monções, São Paulo - SP, 04578-000, Brazil",,,,https://panjiva.com/Craft-Multimodal-Ltda/38528680,Logistics,Latin Pro Llc,Latin Pro Llc,"8725 NW 18th Terrace, Doral, FL 33172, USA","8725 NW 18th Terrace, Doral, FL 33172, USA",,,,https://panjiva.com/Latin-Pro-Llc/91862877,,CRAFT MULTIMODAL,CRAFT MULTIMODAL,47070000,7 X 40 CONTAINERS CONTAINING 195 BALES OF KRAFT DOUBLE LINED,14,137041
2021-05-30,HS Code (4-digit),Jaepel Papeis E Embalagens Sa,Jaepel Papeis E Embalagens Sa,RUA EIXO PRINCIPAL SN QD 02 MOD 01 20 AGROINDUSTRIAL - SENADOR CANEDO - GO - 75250000,RUA EIXO PRINCIPAL SN QD 02 MOD 01 20 AGROINDUSTRIAL - SENADOR CANEDO - GO - 75250000,,,,https://panjiva.com/Jaepel-Papeis-E-Embalagens-SA/41812284,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,ADUANA PROJETOS DESPACHOS & TRANSPORTES LTDA,ADUANA PROJETOS DESPACHOS & TRANSPORTES LTDA,47071000,6 X 40 CONTAINERS CONTAINING 209 BALES OF WASTE PAPER DOUBLE SORTED OCC 12,12,140062
2021-05-30,HS Code (4-digit),Jaepel Papeis E Embalagens Sa,Jaepel Papeis E Embalagens Sa,RUA EIXO PRINCIPAL SN QD 02 MOD 01 20 AGROINDUSTRIAL - SENADOR CANEDO - GO - 75250000,RUA EIXO PRINCIPAL SN QD 02 MOD 01 20 AGROINDUSTRIAL - SENADOR CANEDO - GO - 75250000,,,,https://panjiva.com/Jaepel-Papeis-E-Embalagens-SA/41812284,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,ADUANA PROJETOS DESPACHOS & TRANSPORTES LTDA,ADUANA PROJETOS DESPACHOS & TRANSPORTES LTDA,47071000,14 X 40 CONTAINERS CONTAINING 280 BALES OF WASTE PAPER OLD CORRUGATED CONTAINERS - APARAS ONDULADO,28,333583.01
2021-05-29,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Av. Paulo Varchavtchik, 431 - Aparecidinha, Sorocaba - SP, Brazil","Av. Paulo Varchavtchik, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/63401583,Manufacturer,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,1 X 40 CONTAINERS CONTAINING 29 BALES OF OVER -ISSUE NEWSPAPER,2,24295
2021-05-27,HS Code (4-digit),Rigesa Celulose Papel & Embalagens Ltda,Rigesa Celulose Papel & Embalagens Ltda,"Avenida Rigesa, 2400, Três Barras - SC, 89490-000, Brazil","Av. Rigesa, 2400, Três Barras - SC, 89490-000, Brazil",,,,https://panjiva.com/Rigesa-Celulose-Papel-Embalagens-Ltda/36198973,Manufacturer,North Star Transport Inc.,North Star Transport Inc.,"Minnesota, USA","Minnesota, USA",,,,https://panjiva.com/North-Star-Transport-Inc/87846650,Logistics,WESTROCK CELULOSE PAPEL & EMBALAGENS LTDA,WESTROCK CELULOSE PAPEL & EMBALAGENS LTDA,47071000,10 X 40 CONTAINERS CONTAINING 208 BALES OF OCC-WASTE PAPER,20,241014.01
2021-05-27,HS Code (4-digit),Industria De Embalagens Tocantins Ltda,Industria De Embalagens Tocantins Ltda,"Estrada Municipal dos Pericos, 200 - KM 2,5 Bairro dos Rabelos, Camanducaia - MG, 37650-000, Brazil","Estrada Municipal dos Pericos, 200 - KM 2,5 Bairro dos Rabelos, Camanducaia - MG, 37650-000, Brazil",,,,https://panjiva.com/Industria-De-Embalagens-Tocantins-Ltda/36031962,Manufacturer,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,INDUSTRIA DE EMBALAGENS TOCANTINS LTDA,INDUSTRIA DE EMBALAGENS TOCANTINS LTDA,47070000,19 X 40 CONTAINERS CONTAINING 598 BALES OF APARAS ONDULADO II,38,470765.02
2021-05-27,HS Code (4-digit),Jaepel Papeis E Embalagens Sa,Jaepel Papeis E Embalagens Sa,RUA EIXO PRINCIPAL SN QD 02 MOD 01 20 AGROINDUSTRIAL - SENADOR CANEDO - GO - 75250000,RUA EIXO PRINCIPAL SN QD 02 MOD 01 20 AGROINDUSTRIAL - SENADOR CANEDO - GO - 75250000,,,,https://panjiva.com/Jaepel-Papeis-E-Embalagens-SA/41812284,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,ADUANA PROJETOS DESPACHOS & TRANSPORTES LTDA,ADUANA PROJETOS DESPACHOS & TRANSPORTES LTDA,47071000,7 X 40 CONTAINERS CONTAINING 259 BALES OF WASTE PAPER DOUBLE SORTED OCC - APARAS ONDULADO  OCC 12,14,175442
2021-05-27,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,1 X 40 CONTAINERS CONTAINING 32 BALES OF WASTE PAPER DSOCCDOUBLE SORTED APARASE DESPERDICIOS DEPAPEL KRAFT ONDULADO ESPECIAL POSCONSUMO,2,21419
2021-05-27,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,22 X 40 CONTAINERS CONTAINING 497 BALES OF WASTE PAPER DOUBLE SORTED,44,543791.99
2021-05-27,HS Code (4-digit),Isidorio & Moraes Papeis E Embalagens Ltda,Isidorio & Moraes Papeis E Embalagens Ltda,RODOVIA ALKINDAR MONTEIRO J S N KM 298 AC VIC MOEN SITIO MOENDA - ITATIBA - SP - 13252810,RODOVIA ALKINDAR MONTEIRO J S N KM 298 AC VIC MOEN SITIO MOENDA - ITATIBA - SP - 13252810,,,,https://panjiva.com/Isidorio-Moraes-Papeis-E-Embalagens-Ltda/39202222,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,ISIDORIO & MORAES PAPEIS E EMBALAGENS LTDA,ISIDORIO & MORAES PAPEIS E EMBALAGENS LTDA,47071000,10 X 40 CONTAINERS CONTAINING 234 BALES OF WASTE PAPER DOUBLE SORTED OCC - APARAS DE PAPELAO,20,252091
2021-05-27,HS Code (4-digit),Pbl Assessoria De Comercio Exterior Ltda,Pbl Assessoria De Comercio Exterior Ltda,"R. Fiação da Saúde, 64 - 303 - Vila da Saúde, São Paulo - SP, 04144-020, Brazil","R. Fiação da Saúde, 64 - 303 - Vila da Saúde, São Paulo - SP, 04144-020, Brazil",,,,https://panjiva.com/Pbl-Assessoria-De-Comercio-Exterior-Ltda/98285125,,Kce Logistics Inc.,Kce Logistics Inc.,United States,United States,,,,https://panjiva.com/Kce-Logistics-Inc/87849587,Logistics,PBL ASSESSORIA DE COMERCIO EXTERIOR LTDA,PBL ASSESSORIA DE COMERCIO EXTERIOR LTDA,47070000,15 X 40 CONTAINERS CONTAINING 435 BALES OF CORRUGATED CARDBOARD,30,378504
2021-05-27,HS Code (4-digit),Isidorio & Moraes Papeis E Embalagens Ltda,Isidorio & Moraes Papeis E Embalagens Ltda,RODOVIA ALKINDAR MONTEIRO J S N KM 298 AC VIC MOEN SITIO MOENDA - ITATIBA - SP - 13252810,RODOVIA ALKINDAR MONTEIRO J S N KM 298 AC VIC MOEN SITIO MOENDA - ITATIBA - SP - 13252810,,,,https://panjiva.com/Isidorio-Moraes-Papeis-E-Embalagens-Ltda/39202222,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,ISIDORIO & MORAES PAPEIS E EMBALAGENS LTDA,ISIDORIO & MORAES PAPEIS E EMBALAGENS LTDA,47071000,10 X 40 CONTAINERS CONTAINING 268 BALES OF WASTE PAPER DOUBLE SORTED OCC - APARAS DE PAPELAO,20,250858
2021-05-27,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,10 X 40 CONTAINERS CONTAINING 226 BALES OF WASTE PAPER DSOCC DOUBLE SORTED OCC PSI APARAS E DESPERDICIOS DE PAPEL KRAFT,20,241894
2021-05-27,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,15 X 40 CONTAINERS CONTAINING 666 BALES OF WASTE PAPER DSOCCDOUBLE SORTED OCC,30,354232
2021-05-27,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,5 X 40 CONTAINERS CONTAINING 157 BALES OF WASTE PAPER DSOCC DOUBLE SORTED,10,104780
2021-05-27,HS Code (4-digit),Jaepel Papeis E Embalagens Sa,Jaepel Papeis E Embalagens Sa,RUA EIXO PRINCIPAL SN QD 02 MOD 01 20 AGROINDUSTRIAL - SENADOR CANEDO - GO - 75250000,RUA EIXO PRINCIPAL SN QD 02 MOD 01 20 AGROINDUSTRIAL - SENADOR CANEDO - GO - 75250000,,,,https://panjiva.com/Jaepel-Papeis-E-Embalagens-SA/41812284,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,ADUANA PROJETOS DESPACHOS & TRANSPORTES LTDA,ADUANA PROJETOS DESPACHOS & TRANSPORTES LTDA,47071000,"3 X 40 CONTAINERS CONTAINING 60 BALES OF WASTE PAPER OLD CORRUGATED CONTAINERS - APARAS ONDULADO I - OCC 11,5",6,70526
2021-05-26,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,5 X 40 CONTAINERS CONTAINING 145 BALES OF WASTE PAPER,10,115477
2021-05-26,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,6 X 40 CONTAINERS CONTAINING 243 BALES OF WASTE PAPER,12,149759
2021-05-26,HS Code (4-digit),Adami Sa Madeiras,Adami Sa Madeiras,"Estr. CDR 455, Caçador - SC, Brazil","Estr. CDR 455, Caçador - SC, Brazil",,,,https://panjiva.com/Adami-SA-Madeiras/36036078,Manufacturer,Ekman,Ekman,Jamaica,Jamaica,,,,https://panjiva.com/Ekman/108473965,,ADAMI SA MADEIRAS,ADAMI SA MADEIRAS,47071000,2 X 40 CONTAINERS CONTAINING 56 BALES OF WASTE PAPER - OLD CORRUGATED CONTAINERS,4,47539
2021-05-26,HS Code (4-digit),Avelino Bragagnolo Sa Industria E Comercio,Avelino Bragagnolo Sa Industria E Comercio,"Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil","Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil",,,,https://panjiva.com/Avelino-Bragagnolo-SA-Industria-E-Comercio/36030413,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,47071000,5 X 40 CONTAINERS CONTAINING 155 BALES OF WASTE PAPER DOUBLE SORTED OCC - APARAS OCC 12,10,109137
2021-05-26,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47071000,4 X 40 CONTAINERS CONTAINING 110 BALES OF WASTE PAPER DSOCC DOUBLE SORTED OCC PSI PSI  94945 US EIN 68-0012735 #12,8,95521
2021-05-26,HS Code (4-digit),Fabrica De Papel E Papelao Nossa Senhora Da Penha Sa,Fabrica De Papel E Papelao Nossa Senhora Da Penha Sa,"Rodovia BR 158 Km 495, S/N - Ponte do Rio Chopim, Cel. Vivida - PR, 85550-000, Brazil","Rodovia BR 158 Km 495, S/N - Ponte do Rio Chopim, Cel. Vivida - PR, 85550-000, Brazil",,,,https://panjiva.com/Fabrica-De-Papel-E-Papelao-Nossa-Senhora-Da-Penha-SA/48500061,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,FABRICA DE PAPEL E PAPELAO NOSSA SENHORA DA PENHA SA,FABRICA DE PAPEL E PAPELAO NOSSA SENHORA DA PENHA SA,47071000,5 X 40 CONTAINERS CONTAINING 136 BALES OF WASTE PAPER DOUBLE SORTED OCC,10,125792
2021-05-26,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47071000,1 X 40 CONTAINERS CONTAINING 28 BALES OF WASTE PAPER,2,24567
2021-05-26,HS Code (4-digit),Irani Papel E Embalagem S.A.,Irani Papel E Embalagem S.A.,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Irani-Papel-E-Embalagem-S-A/87841974,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47071000,7 X 40 CONTAINERS CONTAINING 140 BALES OF WASTE PAPER DOUBLE SORTED,14,160455
2021-05-26,HS Code (4-digit),Irani Papel E Embalagem S.A.,Irani Papel E Embalagem S.A.,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Irani-Papel-E-Embalagem-S-A/87841974,,Ekman,Ekman,Jamaica,Jamaica,,,,https://panjiva.com/Ekman/108473965,,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47070000,6 X 40 CONTAINERS CONTAINING 182 BALES OF BALES APARAS PAPELAO ONDULADO II 030105 IBAMA OCC11,12,148008
2021-05-26,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,4 X 40 CONTAINERS CONTAINING 116 BALES OF WASTE PAPER,8,100843
2021-05-25,HS Code (4-digit),Placibras Da Amazonia Ltda,Placibras Da Amazonia Ltda,"Avenida Grande Circular, 2645 - Cidade Nova, Manaus - AM, 69099-785, Brazil","Avenida Grande Circular, 2645 - Cidade Nova, Manaus - AM, 69099-785, Brazil",,,,https://panjiva.com/Placibras-Da-Amazonia-Ltda/36023779,,Kimberly Clark Global Sales Llc,Kimberly Clark Global Sales Llc,"1521 E Francis St, Ontario, CA 91761, USA","1521 E Francis St, Ontario, CA 91761, USA",,,,https://panjiva.com/Kimberly-Clark-Global-Sales-Llc/87844667,Manufacturer,PLACIBRAS DA AMAZONIA LTDA,PLACIBRAS DA AMAZONIA LTDA,47070000,1 X 40 CONTAINERS CONTAINING 30 BALES OF WASTE PAPER,2,23587
2021-05-25,HS Code (4-digit),Placibras Da Amazonia Ltda,Placibras Da Amazonia Ltda,"Avenida Grande Circular, 2645 - Cidade Nova, Manaus - AM, 69099-785, Brazil","Avenida Grande Circular, 2645 - Cidade Nova, Manaus - AM, 69099-785, Brazil",,,,https://panjiva.com/Placibras-Da-Amazonia-Ltda/36023779,,Kimberly Clark Global Sales Llc,Kimberly Clark Global Sales Llc,"1521 E Francis St, Ontario, CA 91761, USA","1521 E Francis St, Ontario, CA 91761, USA",,,,https://panjiva.com/Kimberly-Clark-Global-Sales-Llc/87844667,Manufacturer,PLACIBRAS DA AMAZONIA LTDA,PLACIBRAS DA AMAZONIA LTDA,47070000,2 X 40 CONTAINERS CONTAINING 60 BALES OF WASTE PAPER,4,49896
2021-05-25,HS Code (4-digit),Placibras Da Amazonia Ltda,Placibras Da Amazonia Ltda,"Avenida Grande Circular, 2645 - Cidade Nova, Manaus - AM, 69099-785, Brazil","Avenida Grande Circular, 2645 - Cidade Nova, Manaus - AM, 69099-785, Brazil",,,,https://panjiva.com/Placibras-Da-Amazonia-Ltda/36023779,,Kimberly Clark Global Sales Llc,Kimberly Clark Global Sales Llc,"1521 E Francis St, Ontario, CA 91761, USA","1521 E Francis St, Ontario, CA 91761, USA",,,,https://panjiva.com/Kimberly-Clark-Global-Sales-Llc/87844667,Manufacturer,PLACIBRAS DA AMAZONIA LTDA,PLACIBRAS DA AMAZONIA LTDA,47070000,7 X 40 CONTAINERS CONTAINING 306 BALES OF WASTE PAPER,14,164065.99
2021-05-24,HS Code (4-digit),Head Sul Ltda,Head Sul Ltda,"R. Pedro Ferreira, 155 - SALA 1802 A - Centro, Itajaí - SC, 88301-030, Brazil","R. Pedro Ferreira, 155 - SALA 1802 A - Centro, Itajaí - SC, 88301-030, Brazil",,+55 47 3045 3840,,https://panjiva.com/Head-Sul-Ltda/36031611,,Fast Forward Cargo Ltd.,Fast Forward Cargo Ltd.,"Quayside House, 300 Kensal Rd, London W10 5BE, UK","Quayside House, 300 Kensal Rd, London W10 5BE, UK",,,,https://panjiva.com/Fast-Forward-Cargo-Ltd/89963667,Logistics,HEAD SUL LTDA,HEAD SUL LTDA,47073000,1 X 40 CONTAINERS CONTAINING 17 PALLET OF PRINTED MATTER,2,6534
